URL (For Author or Uniform title) or URI,LC # / VIAF URI,LC NAME/TITLE or VIAF AUTHOR NAME,OLD AUTHOR NAME,LS AUTHOR NAME,PHI AUTHOR NAME,OLD AUTHOR NAME ABBREVIATION,LS AUTHOR NAME ABBREVIATION,A&G AUTHOR NAME ABBREVIATION,WORK TITLE,OLD ABBREVIATED TITLE,LS ABBREVIATED TITLE,A&G ABBREVIATED TITLE,OLD STANDARD EDITION,WE OWN?,TLL Standard Edition,WE OWN?,LS STANDARD EDITION,WE OWN?,PHI#,STOA#,PERSEUS HAS THIS WORK,Other identifier,NOTE,URL
http://errol.oclc.org/laf/n79-129029.html,n79-129029,"Severus, Sulpicius.",none,Sulpicius Severus,none,none,Sulp.  / Sulp. Sev. / Sulpic. Sever. / Sulp. Sever.,none,Chronica/Historia Sacra,none,Sulp. H. Sacr. / Sulp. Sev. Hist. Sacr. / Sulp. Chron. / Sulp. Sev. Chron. / Sev. Sulp. H. Sacr. / Sulpic. Sever. Hist. Sacr.  / Sulp. Sever. Hist. Sacr.,none,none,n.a,Halm,yes,"Halm, Horn",yes-Google has scanned,none,stoa0270-stoa001,yes,,,
http://errol.oclc.org/laf/n79-129029.html,n79-129029,"Severus, Sulpicius.",none,Sulpicius Severus,none,none,Sulp.  / Sulp. Sev. / Sulpic. Sever. / Sulp. Sever.,none,Vita Sancti Martini,none,Sulp. Sev. Vit. S. Mart / Sulp. Sev. V. Mart./ Sulp. Vit. S. Mart. / Sulp. Sev. de Vita S. Mart / Sulp. Sever. Vit. S. / Sever. Sulp. Vita.,none,none,n.a.,Halm,yes,"Halm, Horn",yes-Google has scanned,none,stoa0270-stoa002,yes,,,
http://errol.oclc.org/laf/n79-129029.html,n79-129029,"Severus, Sulpicius (pseudo)",none,Sulpicius Severus,none,none,Sulp.  / Sulp. Sev. / Sulpic. Sever. / Sulp. Sever.,none,Epistolae Septem,none,Sulp. Sev. Ep. / Supl Ep.,none,none,n.a.,Halm,yes,"Halm, Horn",yes-Google has scanned,none,stoa0270p-stoa001,yes,,,
http://id.loc.gov/authorities/names/nr96029317,nr96-029317,Sulpicius Victor,none,none,none,none,none,none,Institutiones Oratoriae,none,n.a.,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0270a-stoa001,yes,,,
http://errol.oclc.org/laf/n82-50820.html,n82-50820,"Symmachus, Quintus Aurelius, d. 405",none,Q. Aurelius Symmachus,none,none,Symm.,none,Relationes,none,none,none,none,n.a.,Seeck ,yes-OCA has scaned,Seeck(Harper),yes-IA has scanned,none,stoa0271-stoa001,yes,,The Relationes are Book X of the Epistulae,http://books.google.com/books?id=I5Y-AAAAYAAJ&pg=PA279#v=onepage&q&f=false
http://errol.oclc.org/laf/n82-50820.html,n82-50820,"Symmachus, Quintus Aurelius, d. 405",none,Q. Aurelius Symmachus,none,none,Symm.,none,Epistulae,none,Symm. Ep.,none,none,n.a.,Seeck ,yes-OCA has scaned,Seeck(Harper),no-need to obtain,none,stoa0271-stoa002,yes,,,
http://errol.oclc.org/laf/n82-50820.html,n82-50820,"Symmachus, Quintus Aurelius, d. 405",none,Q. Aurelius Symmachus,none,none,Symm.,none,Laudes in Valentinianum Seniorem Augustem I and II,none,Symm. Or. Ad Valent. / Symm. Laud.  in Val. 2,none,none,n.a.,Seeck ,yes-OCA has scaned,Mai,yes-Google has scanned,none,stoa0271-stoa003,yes,,Created a STOA identifier for this work,
http://errol.oclc.org/laf/n82-50820.html,n82-50820,"Symmachus, Quintus Aurelius, d. 405",none,Q. Aurelius Symmachus,none,none,Symm.,none,Laudes in Gratianum  Augustum,none,Symm. Laud. Grat.,none,none,n.a.,Seeck ,yes-OCA has scaned,Mai,yes-Google has scanned,none,stoa0271-stoa004,yes,,Created a STOA identifier for this work,
http://errol.oclc.org/laf/n82-50820.html,n82-50820,"Symmachus, Quintus Aurelius, d. 405",none,Q. Aurelius Symmachus,none,none,Symm.,none,Laudes in Patres,none,Symm. Laud. in Patr.,none,none,n.a.,Seeck ,yes-OCA has scaned,Mai,yes-Google has scanned,none,stoa0271-stoa005,yes,,Created a STOA identifier for this work,
http://errol.oclc.org/laf/n82-50820.html,n82-50820,"Symmachus, Quintus Aurelius, d. 405",none,Q. Aurelius Symmachus,none,none,Symm.,none,Oratio Pro Patres,none,Symm. Or. pro Patr.,none,none,n.a.,Seeck ,yes-OCA has scaned,Mai,yes-Google has scanned,none,stoa0271-stoa006,yes,,Created a STOA identifier for this work,
http://errol.oclc.org/laf/n82-50820.html,n82-50820,"Symmachus, Quintus Aurelius, d. 405",none,Q. Aurelius Symmachus,none,none,Symm.,none,Oratio Pro Trygetio,none,Symm. Or. pro. Tryg.,none,none,n.a.,Seeck ,yes-OCA has scaned,Mai,yes-Google has scanned,none,stoa0271-stoa007,yes,,Created a STOA identifier for this work,
http://errol.oclc.org/laf/n82-50820.html,n82-50820,"Symmachus, Quintus Aurelius, d. 405",none,Q. Aurelius Symmachus,none,none,Symm.,none,Oratio Pro Synesio,none,Symm. Or. pro Syn.,none,none,n.a.,Seeck ,yes-OCA has scaned,Mai,yes-Google has scanned,none,stoa0271-stoa008,yes,,Created a STOA identifier for this work,
http://errol.oclc.org/laf/n82-50820.html,n82-50820,"Symmachus, Quintus Aurelius, d. 405",none,Q. Aurelius Symmachus,none,none,Symm.,none,Oratio pro Flavio Severo,none,Symm. Or. pro Flav.,none,none,n.a.,Seeck ,yes-OCA has scaned,Mai,yes-Google has scanned,none,stoa0271-stoa009,yes,,Created a STOA identifier for this work,
http://errol.oclc.org/laf/n82-50820.html,n82-50820,"Symmachus, Quintus Aurelius, d. 405",none,Q. Aurelius Symmachus,none,none,Symm.,none,Oratio pro Valerio Fortunato,none,Symm. Or. pro Val.,none,none,n.a.,Seeck ,yes-OCA has scaned,Seeck,yes-Google has scanned,none,stoa0271-stoa010,yes,,Created a STOA identifier for this work,
http://viaf.org/viaf/207306528,none,"Symmachus, Q. Aurelius Memmius d. 525",none,none,one,none,none,none,Carmina,none,none,none,none,n.a.,none,n.a.,none,n.a.,2301.1,none,yes,,,
http://viaf.org/viaf/207306528,none,"Symmachus, Q. Aurelius Memmius d. 525",none,none,one,none,none,none,HIstoriae,none,none,none,none,n.a.,none,n.a.,none,n.a.,2301.2,none,yes,,,
http://viaf.org/viaf/14753002/,4753002,Symphosius,none,none,none,none,none,none,Aenigmata,none,noen,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0271a-stoa001,yes,,,
none,none,Anonymous,none,none,Anonymi Epici et Lyrici,Tab. Aem.,none,none,Tabula M. Aemilii ,Tab. Aem. poet. 1,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,9500.8,none,yes,,Created a STOA identifier for this work,
none,none,Anonymous,none,none,none,Tab. Cer.,none,none,Tabellae Ceratae ,Tab. Cer. 25 (CIL 3. p. 959) ,none,none,"Corpus Inscriptionum Latinarum, Vol III",no-need to obtain,,,none,n.a.,none,stoa0272a-stoa001,no,,,
none,none,Anonymous,none,none,Anonymi Epici et Lyrici,Tab. Glab.,none,none,Tabula Acilii Glabrionis ,Tab. Glab. poet. 1 ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,9500.7,none,yes,,,
none,none,Anonymous,none,none,none,Tab. Triump.,none,none,Tabula Triumphalis Barberiniana ,Tab. Triump. (CIL I. p. 77) ,none,none,"Corpus Inscriptionum Latinarum, Vol I",no-need to obtain,,,none,n.a.,none,stoa0272a-stoa002,no,,,
http://errol.oclc.org/laf/n80-145600.html,n80-145600,"Tacitus, Cornelius",Cornelius Tacitus ,C. Cornelius Tacitus,Cornelius Tacitus ,TAC.,Tac.,Tac.,Agricola / De Vita Iulii Agricolae ,TAC. Ag. 46. 4 ,Tac. Agr.,Tac. Agr.,Furneaux-Anderson OCT 1939,yes-(we have a reprint),,,"Doed.; Draeg.; Ernest.; Gronov.; Halm; Orell.; Ritt. Ruperti, Walch",no-need to obtain,1351.1,stoa0273-stoa001,yes,,,
http://errol.oclc.org/laf/n80-145600.html,n80-145600,"Tacitus, Cornelius",Cornelius Tacitus ,C. Cornelius Tacitus,Cornelius Tacitus ,TAC.,Tac.,Tac.,Annales / Ab excessu divi Augusti,TAC. Ann. 16. 35 ,Tac. A. / Tac. Ann.,Tac. Ann.,Fisher OCT 1906,yes-(we have a reprint),,,"Doed.; Draeg.; Ernest.; Gronov.; Halm; Nipp. or Nipperd.; Orell.; Ritt., Ruperti ",no-need to obtain,1351.5,stoa0273-stoa002,yes,,,
http://errol.oclc.org/laf/n80-145600.html,n80-145600,"Tacitus, Cornelius",Cornelius Tacitus ,C. Cornelius Tacitus,Cornelius Tacitus ,TAC.,Tac.,Tac.,Dialogus de Oratoribus ,TAC. Dial. 42. 2 ,Tac. Dial. /Tac. Or.,none,Furneaux OCT 1939 ,yes,,,"Doed.; Ernest.; Gronov.; Halm; Orell.; Ritt., Ruperti",no-need to obtain,1351.3,stoa0273-stoa003,yes,,,
http://errol.oclc.org/laf/n80-145600.html,n80-145600,"Tacitus, Cornelius",Cornelius Tacitus ,C. Cornelius Tacitus,Cornelius Tacitus ,TAC.,Tac.,Tac.,Germania  (De Origine et Situ Germanorum),TAC. Ger. 46. 6 ,Tac. G. / Tac. Germ.,none,Furneaux-Anderson OCT 1939,yes-(we have a reprint),,,"Doed.; Draeg.; Ernest.; Gerl., Gronov.; Halm; Holder; Orell.; Passow; Ritt.; Ruperti",no-need to obtain,1351.2,stoa0273-stoa004,yes,,,
http://errol.oclc.org/laf/n80-145600.html,n80-145600,"Tacitus, Cornelius",Cornelius Tacitus ,C. Cornelius Tacitus,Cornelius Tacitus ,TAC.,Tac.,Tac.,Historiae ,TAC. Hist. 5. 26 ,Tac. H. / Tac. Hist.,Tac. H.,Fisher OCT 1910,yes,,,Doed.; Ernest.; Gronov.; Halm; Orell.; Ritt.,no-need to obtain,1351.4,stoa0273-stoa005,yes,,,
http://viaf.org/viaf/2858459,none,"Tarruntenus, Paternus, 2. Jh. n. Chr.",Tarruntenus Paternus ,none,none,TARR. PAT.,none,none,Digesta?,TARR. PAT. dig. 50.6. 7(6) ,none,none,"Mommsen-Krueger Berlin 1922 (Corpus iuris civilis, Vol I (Digesta Iustiniani in OLD))",no-need to obtain (have older version),,,none,n.a.,2806.2 ,stoa0168-stoa001b,yes,,,
http://errol.oclc.org/laf/n79-66715.html,n79-66715,Terence,P. Terentius Afer,P. Terentius Afer,P. Terentius Afer,TER.,Ter. / T.,Ter.,Adelphi,TER. Ad. 997,Ter. Ad. / T. Ad.,Ter. Ad.,Kauer-Lindsay OCT 1926,yes-(we have a reprint),Dziatzko 1884,yes-OCA has scaned,Bentl.; Fleck.; Umpf.; Wagn. or Wagner,no-need to obtain; yes,134.6,stoa0274-stoa001,yes,,,
http://errol.oclc.org/laf/n79-66715.html,n79-66715,Terence,P. Terentius Afer,P. Terentius Afer,P. Terentius Afer,TER.,Ter. / T.,Ter.,Andria ,TER. An. 981,Ter. And. / T. And.,Ter. And.,Kauer-Lindsay OCT 1926,yes-(we have a reprint),Dziatzko 1884,yes-OCA has scaned,Bentl.; Fleck.; Umpf.; Wagn. or Wagner,no-need to obtain; yes,134.1,stoa0274-stoa002,yes,,,
http://errol.oclc.org/laf/n79-66715.html,n79-66715,Terence,P. Terentius Afer,P. Terentius Afer,P. Terentius Afer,TER.,Ter. / T.,Ter.,Eunuchus ,TER. Eu. 1094 ,Ter. Eun. / T. Eun.,Ter. Eun.,Kauer-Lindsay OCT 1926,yes-(we have a reprint),Dziatzko 1884,yes-OCA has scaned,Bentl.; Fleck.; Umpf.; Wagn. or Wagner,no-need to obtain; yes,134.3,stoa0274-stoa003,yes,,,
http://errol.oclc.org/laf/n79-66715.html,n79-66715,Terence,P. Terentius Afer,P. Terentius Afer,P. Terentius Afer,TER.,Ter. / T.,Ter.,Heauton Timorumenos  / Hautontimorumenos,TER. Hau. l067 ,Ter. Heaut. / T. Heaut.,Ter. Haut.,Kauer-Lindsay OCT 1926,yes-(we have a reprint),Dziatzko 1884,yes-OCA has scaned,Bentl.; Fleck.; Umpf.; Wagn. or Wagner,no-need to obtain; yes,134.2,stoa0274-stoa004,yes,,,
http://errol.oclc.org/laf/n79-66715.html,n79-66715,Terence,P. Terentius Afer,P. Terentius Afer,P. Terentius Afer,TER.,Ter. / T.,Ter.,Hecyra ,TER. Hec. 880,Ter. Hec. / T. Hec.,Ter. Hec.,Kauer-Lindsay OCT 1926,yes-(we have a reprint),Dziatzko 1884,yes-OCA has scaned,Bentl.; Fleck.; Umpf.; Wagn. or Wagner,no-need to obtain; yes,134.5,stoa0274-stoa005,yes,,,
http://errol.oclc.org/laf/n79-66715.html,n79-66715,Terence,P. Terentius Afer,P. Terentius Afer,P. Terentius Afer,TER.,Ter. / T.,Ter.,Phormio ,TER. Ph. 1055 ,Ter. Phorm. / T. Phorm,Ter. Ph.,Kauer-Lindsay OCT 1926,yes-(we have a reprint),Dziatzko 1884,yes-OCA has scaned,Bentl.; Fleck.; Umpf.; Wagn. or Wagner,no-need to obtain; yes,134.4,stoa0274-stoa006,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,Ad Martyres,none,Tert. ad Martyr. / Tert. Martyr.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa001,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,ad Nationes,none,Tert. ad Nat.,none,none,n.a.,Oehler 1853-1854; Reifferscheid 1890,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa002,yes,,There was a complete Tauchnitz edition that I downloaded so we would have a complete set of Latin texts,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,ad Scapulam,none,Tert. ad. Scap.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa003,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,"Ad senatorem, ex Christiana religione ad idolorum servitutem conversum",none,Tert. Carm. Adv. Senat.,none,none,n.a.,Oehler 1853-1854,yes,uncertain,no,none,stoa0276-stoa001,no,,Pseudo-Tertullian according to STOA-did not find this in Oehler,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,ad Uxorem,none,Tert. ad. Uxor. / Tert. Uxor / Tert. ad Ux.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0276-stoa002,yes,,Pseudo-Tertullian according to STOA,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,Adversus Hermogenem,none,Tert. adv. Hermog. / Tert. Hermog.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa004,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,Adversus Judaeos Liber,none,Tert. adv. Jud. / Tert. cont. Jud/,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa005,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,Adversus Marcionem,none,Tert. adv. Marc.  / Tert. cont. Marc.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa006,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,Adversus Omnes Haereses,none,Tert. adv. Haer. ,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0276-stoa003,yes,,Pseudo-Tertullian according to STOA,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,Adversus Praxeam,none,Tert. adv. Prax.  / Tert. cont. Prax.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa007,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,Adversus Valentinianos,none,Tert. adv. Valent. / Tert. cont. Valent.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa008,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,Apologeticum,none,Tert. Apol.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa009,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,Carmen adversus Marcionitas,none,Tert. Carm. adv. Marc.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0276-stoa004,yes,,Pseudo-Tertullian according to STOA,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Anima,none,Tert. de Anim. /Tert. Anim.,none,none,n.a.,Oehler 1853-1854; Reifferscheid 1890,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa010,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Baptismo,none,Tert. de Bapt. / Tert. Bapt.,none,none,n.a.,Oehler 1853-1854; Reifferscheid 1890,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa011,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Carne Christi,none,Tert. de Carn. / Tert. Carn. Christ.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa012,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Corona Militis,none,Tert. de Cor. Mil. /Tert. Cor. Mil. / Tert. Coron. Mil..,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa013,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Cultu Feminarum,none,Tert. de Cult. Fem. /Tert. Cult. Fem. / Tert. de hab. Mulier./ Tert. Hab. Mulier.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa014,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De execrandis gentis diis,none,none,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0276-stoa005,yes,,Pseudo-Tertullian according to STOA,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Exhortatione Castitatis Liber,none,Tert. de Exh. Cast. / Tert. Exh. Cast. / Tert. Exhort. Cast. ,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa015,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Fuga in Persecutione,none,Tert. Fug. In Pers. / Tert. Fug. ap Pers / Tert. Fug. Pers.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa016,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Idolotria,none,Tert. de Idol. /Tert. Idol.,none,none,n.a.,Oehler 1853-1854; Reifferscheid 1890,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa017,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Iona et Ninive,none,Tert. Carm.  De Jona et Ninive,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0276-stoa006,yes,,Pseudo-Tertullian according to STOA,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Iudicio Domini,none,Tert. Jud. Dom.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0276-stoa007,yes,,Pseudo-Tertullian according to STOA,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Jejuniis / De ieiunio adversus psychicos,none,Tert. de Jejun/ Tert. Jejun.,none,none,n.a.,Oehler 1853-1854; Reifferscheid 1890,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa018,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Ligno Vitae,none,none,none,none,n.a.,Oehler 1853-1854,yes,uncertain,no,none,stoa0275-stoa018a,no,,Didn't find in Oehler,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Monogamia,none,Tert. de Monog. / Tert. Monog.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa019,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Oratione,none,Tert. de Orat. /Tert. Orat.  / Tert. De. Or.,none,none,n.a.,Oehler 1853-1854; Reifferscheid 1890,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa020,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Paenitentia,none,Tert. de Paen. /Tert. Paen.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa021,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Paetientia,none,Tert. de Paet. /Tert. Paet.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa023,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Pallio,none,Tert. de Pall. / Tert. Pall.,none,none,n.a.,Oehler 1853-1854,yes,"Oehler 1853-1855 (Harper), Salmas.",yes-Google has scanned,none,stoa0275-stoa022,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Praescriptionibus Hereticorum,none,Tert. de Praes. Her. /Tert. Praes. Her. / Tert. Praescr. adv. Haer.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa024,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Pudicitia,none,Tert. de Pudic. / Tert. Pudic. / Tert. Pud.,none,none,n.a.,Oehler 1853-1854; Reifferscheid 1890,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa025,yes,,,
http://errol.oclc.org/laf/n79-91867.html,n79-91867,"Tertullian, ca. 160-ca. 230",Tertullianus,Q. Septimius Florens Tertullianus,none,TERT.,Tert.,none,De Resurrectione Carnis,none,Tert. de Res. Carn. / Tert. Res. Carn.,none,none,n.a.,Oehler 1853-1854,yes,Oehler 1853-1855 (Harper),yes-Google has scanned,none,stoa0275-stoa026,yes,,,
